,Date,Price,Open,High,Low,Volume,Change(%)
912,28 Jan 2020,1223.20,1218.80,1227.80,1213.25,6706079,0.82%
913,27 Jan 2020,1213.20,1235.00,1235.00,1211.75,9444276,-2.52%
914,24 Jan 2020,1244.55,1246.00,1254.00,1239.10,5915878,-0.02%
915,23 Jan 2020,1244.85,1240.00,1246.85,1231.00,5754460,0.32%
916,22 Jan 2020,1240.85,1248.05,1255.00,1234.40,9184155,-0.28%
917,21 Jan 2020,1244.35,1250.00,1250.00,1238.40,7492402,-0.84%
918,20 Jan 2020,1254.90,1304.85,1304.85,1252.50,11089225,-1.82%
919,17 Jan 2020,1278.15,1281.75,1284.90,1271.90,8459407,-0.74%
920,16 Jan 2020,1287.65,1282.05,1291.00,1279.35,3575200,0.26%
921,15 Jan 2020,1284.25,1286.40,1287.95,1274.10,5893724,-0.41%
922,14 Jan 2020,1289.50,1289.00,1292.55,1277.50,3943145,0.27%
923,13 Jan 2020,1286.00,1282.70,1296.50,1276.00,3725784,0.26%
924,10 Jan 2020,1282.70,1284.10,1286.90,1275.10,4607290,0.89%
925,09 Jan 2020,1271.40,1265.00,1275.80,1263.10,4773158,1.12%
926,08 Jan 2020,1257.30,1246.95,1262.15,1240.05,5666055,-0.26%
927,07 Jan 2020,1260.60,1258.90,1271.45,1252.25,7362247,1.58%
928,06 Jan 2020,1240.95,1260.00,1261.80,1236.00,5445093,-2.16%
929,03 Jan 2020,1268.40,1282.20,1285.00,1263.60,5427775,-1.43%
930,02 Jan 2020,1286.75,1279.00,1288.00,1279.00,3068583,0.64%
931,01 Jan 2020,1278.60,1276.10,1280.00,1270.60,1836849,0.51%
932,31 Dec 2019,1272.10,1281.95,1281.95,1268.65,4178528,-0.78%
933,30 Dec 2019,1282.15,1282.00,1288.75,1274.05,4667095,0.56%
934,27 Dec 2019,1275.00,1272.00,1279.00,1270.00,3546496,0.36%
935,26 Dec 2019,1270.45,1289.70,1291.85,1264.65,7474879,-1.45%
936,24 Dec 2019,1289.15,1298.60,1301.10,1286.95,3589604,-1.02%
937,23 Dec 2019,1302.40,1299.00,1304.00,1288.80,5097891,0.44%
938,20 Dec 2019,1296.70,1288.75,1299.60,1280.05,7513022,0.61%
939,19 Dec 2019,1288.80,1305.00,1305.50,1286.10,6509188,-0.27%
940,18 Dec 2019,1292.35,1283.00,1299.00,1273.65,8723586,1.67%
941,17 Dec 2019,1271.10,1260.00,1274.80,1255.35,6213677,1.09%
942,16 Dec 2019,1257.35,1269.25,1270.00,1248.20,5663788,-0.51%
943,13 Dec 2019,1263.85,1265.00,1272.35,1259.25,5887593,0.02%
944,12 Dec 2019,1263.60,1253.00,1269.45,1253.00,6456574,1.19%
945,11 Dec 2019,1248.75,1250.10,1254.00,1242.50,5527321,-0.06%
946,10 Dec 2019,1249.50,1251.00,1253.65,1245.10,4894450,0.53%
947,09 Dec 2019,1242.95,1249.50,1249.85,1237.55,4132675,-0.25%
948,06 Dec 2019,1246.05,1248.95,1260.00,1238.20,6887325,0.04%
949,05 Dec 2019,1245.60,1255.60,1258.75,1240.75,6386247,-0.48%
950,04 Dec 2019,1251.65,1252.50,1256.90,1234.20,5697807,-0.30%
951,03 Dec 2019,1255.40,1268.20,1269.00,1253.80,3495953,-0.82%
952,02 Dec 2019,1265.75,1273.95,1273.95,1258.60,4473102,-0.72%
953,29 Nov 2019,1274.95,1267.70,1279.90,1252.00,7783813,0.76%
954,28 Nov 2019,1265.30,1280.20,1283.05,1262.00,6183020,-1.02%
955,27 Nov 2019,1278.40,1276.00,1285.75,1271.20,4790333,0.26%
956,26 Nov 2019,1275.05,1278.45,1279.75,1266.95,4358001,0.31%
957,25 Nov 2019,1271.10,1264.15,1279.50,1264.15,3946778,0.50%
958,22 Nov 2019,1264.75,1283.65,1283.65,1262.00,3844005,-1.45%
959,21 Nov 2019,1283.35,1270.25,1287.00,1268.35,6009763,0.79%
960,20 Nov 2019,1273.35,1273.00,1282.95,1267.00,5527129,0.11%
961,19 Nov 2019,1271.90,1265.30,1275.00,1261.10,5285289,0.78%
962,18 Nov 2019,1262.05,1277.00,1279.45,1258.70,4565146,-1.24%
963,15 Nov 2019,1277.90,1283.85,1285.00,1271.10,4639506,0.31%
964,14 Nov 2019,1273.90,1263.80,1277.00,1257.20,5527609,1.30%
965,13 Nov 2019,1257.55,1261.95,1270.00,1253.60,4646748,-0.57%
966,11 Nov 2019,1264.75,1252.55,1268.50,1250.50,7143305,0.73%
967,08 Nov 2019,1255.60,1259.00,1267.00,1251.45,6625748,-0.64%
968,07 Nov 2019,1263.70,1261.00,1269.70,1250.00,8481517,0.56%
969,06 Nov 2019,1256.65,1242.45,1259.00,1228.05,6065168,1.38%
970,05 Nov 2019,1239.50,1241.00,1244.80,1229.05,6183905,0.21%
971,04 Nov 2019,1236.85,1246.45,1250.00,1229.05,4967588,-0.26%
972,01 Nov 2019,1240.05,1239.00,1243.75,1227.60,5756130,0.79%
973,31 Oct 2019,1230.35,1257.70,1263.90,1227.10,6608853,-1.44%
974,30 Oct 2019,1248.35,1246.90,1262.70,1243.00,6005683,0.47%
975,29 Oct 2019,1242.50,1238.00,1257.35,1237.70,7116284,0.39%
976,27 Oct 2019,1237.70,1239.95,1241.90,1235.00,875425,0.71%
977,25 Oct 2019,1229.00,1240.00,1246.85,1220.00,6496771,-0.57%
978,24 Oct 2019,1236.10,1248.00,1254.15,1226.35,6553747,-0.44%
979,23 Oct 2019,1241.60,1246.85,1249.75,1233.00,5095107,0.19%
980,22 Oct 2019,1239.30,1257.00,1257.00,1232.60,10003114,0.84%
981,18 Oct 2019,1229.00,1225.45,1233.85,1220.35,5616903,0.74%
982,17 Oct 2019,1220.00,1227.50,1229.85,1213.10,6121807,-0.09%
983,16 Oct 2019,1221.10,1231.65,1235.00,1210.10,5293408,-0.16%
984,15 Oct 2019,1223.05,1207.00,1225.00,1206.85,4200187,1.55%
985,14 Oct 2019,1204.40,1209.00,1219.90,1197.40,6133901,0.47%
986,11 Oct 2019,1198.80,1213.40,1224.00,1188.95,8593159,-0.15%
987,10 Oct 2019,1200.55,1221.80,1225.95,1197.20,5778429,-2.25%
988,09 Oct 2019,1228.15,1197.10,1229.90,1190.00,8713635,3.48%
989,07 Oct 2019,1186.90,1201.20,1219.85,1181.15,11256610,-0.24%
990,04 Oct 2019,1189.70,1236.65,1239.60,1185.30,9201816,-2.77%
991,03 Oct 2019,1223.55,1239.95,1243.80,1216.35,8149438,-2.02%
992,01 Oct 2019,1248.80,1231.50,1255.00,1221.10,9384176,1.74%
993,30 Sep 2019,1227.45,1228.80,1240.00,1216.50,9109229,-1.35%
994,27 Sep 2019,1244.20,1248.25,1253.50,1237.60,7436585,0.14%
995,26 Sep 2019,1242.50,1239.80,1275.00,1236.35,15335780,0.23%
996,25 Sep 2019,1239.70,1249.90,1249.90,1230.10,7804488,-1.12%
997,24 Sep 2019,1253.80,1250.00,1261.95,1227.55,11689524,-0.27%
998,23 Sep 2019,1257.25,1259.55,1282.70,1229.00,20960205,4.81%
999,20 Sep 2019,1199.60,1108.00,1209.90,1105.40,23075017,8.95%
1000,19 Sep 2019,1101.05,1099.90,1107.05,1084.00,5311655,0.66%
1001,18 Sep 2019,1093.88,1108.65,1112.08,1090.00,3239971,-1.07%
1002,17 Sep 2019,1105.68,1123.95,1124.25,1099.05,2664139,-1.46%
1003,16 Sep 2019,1122.08,1125.95,1131.33,1120.50,2757546,-0.59%
1004,13 Sep 2019,1128.73,1125.50,1133.73,1119.00,3842835,-0.59%
1005,12 Sep 2019,1135.43,1125.35,1144.40,1124.08,4533075,0.87%
1006,11 Sep 2019,1125.65,1137.00,1137.00,1120.58,3802279,0.08%
1007,09 Sep 2019,1124.80,1123.00,1130.45,1108.05,2660851,0.16%
1008,06 Sep 2019,1122.95,1114.00,1128.30,1110.65,3217501,0.48%
1009,05 Sep 2019,1117.58,1124.50,1136.20,1112.50,4324063,-0.56%
1010,04 Sep 2019,1123.88,1103.50,1137.00,1099.50,3765176,1.66%
1011,03 Sep 2019,1105.48,1110.00,1110.50,1098.08,2857169,-0.76%
1012,30 Aug 2019,1113.98,1116.75,1130.00,1111.00,4808330,0.04%
1013,29 Aug 2019,1113.48,1123.00,1126.85,1110.15,3695929,-0.91%
1014,28 Aug 2019,1123.75,1125.00,1128.68,1113.18,3415647,-0.55%
1015,27 Aug 2019,1129.98,1128.00,1136.45,1120.05,5165208,0.17%
1016,26 Aug 2019,1128.08,1097.45,1133.08,1083.50,6320061,4.32%
1017,23 Aug 2019,1081.35,1080.50,1088.50,1069.80,5024904,-0.52%
1018,22 Aug 2019,1087.05,1110.43,1110.43,1083.53,3498011,-2.33%
1019,21 Aug 2019,1112.93,1112.45,1120.60,1107.10,2618178,0.24%
1020,20 Aug 2019,1110.30,1104.63,1113.90,1103.43,2567648,0.62%
1021,19 Aug 2019,1103.43,1119.25,1121.00,1100.85,2124550,-0.94%
1022,16 Aug 2019,1113.85,1107.00,1116.50,1102.05,3811890,-0.08%
1023,14 Aug 2019,1114.73,1117.70,1117.70,1101.53,3563513,0.41%
1024,13 Aug 2019,1110.18,1136.65,1136.65,1101.30,3860017,-2.70%
1025,09 Aug 2019,1141.00,1123.50,1144.50,1119.90,7609028,2.19%
1026,08 Aug 2019,1116.58,1099.00,1121.50,1091.50,4927900,2.25%
1027,07 Aug 2019,1092.00,1095.00,1101.00,1082.50,4687534,-0.23%
1028,06 Aug 2019,1094.55,1083.50,1105.13,1083.50,6222735,0.45%
1029,05 Aug 2019,1089.63,1098.53,1100.00,1081.25,4955610,-1.59%
1030,02 Aug 2019,1107.18,1105.50,1112.00,1091.00,6956384,-0.33%
1031,01 Aug 2019,1110.90,1114.55,1120.00,1098.50,4560419,-1.33%
1032,31 Jul 2019,1125.83,1120.00,1133.50,1117.13,3472960,-0.03%
1033,30 Jul 2019,1126.13,1127.50,1135.60,1119.95,2598534,0.35%
1034,29 Jul 2019,1122.15,1136.78,1136.78,1111.53,2494123,-1.45%
1035,26 Jul 2019,1138.65,1139.10,1146.83,1136.43,3207457,-0.38%
1036,25 Jul 2019,1143.03,1142.50,1157.73,1140.13,4865502,0.23%
1037,24 Jul 2019,1140.45,1128.38,1146.50,1125.50,4340935,0.77%
1038,23 Jul 2019,1131.75,1147.25,1147.25,1121.03,6950716,-1.47%
1039,22 Jul 2019,1148.63,1172.50,1174.93,1140.63,5542824,-3.30%
1040,19 Jul 2019,1187.83,1207.50,1210.35,1183.50,2234807,-1.50%
1041,18 Jul 2019,1205.95,1201.50,1214.50,1200.95,2700646,0.60%
1042,17 Jul 2019,1198.73,1196.48,1205.80,1195.65,1939934,0.26%
1043,16 Jul 2019,1195.60,1209.00,1209.00,1191.00,3192642,-0.15%
1044,15 Jul 2019,1197.38,1198.00,1201.50,1188.68,2058296,0.04%
1045,12 Jul 2019,1196.95,1209.00,1209.00,1192.53,2244068,-0.55%
1046,11 Jul 2019,1203.58,1201.50,1207.00,1197.83,2274399,0.77%
1047,10 Jul 2019,1194.38,1189.38,1199.00,1183.13,2892287,0.40%
1048,09 Jul 2019,1189.58,1201.93,1205.40,1186.50,4120672,-1.26%
1049,08 Jul 2019,1204.80,1237.28,1237.30,1198.53,3651785,-2.54%
1050,05 Jul 2019,1236.20,1242.55,1247.48,1230.00,1895765,-0.46%
1051,04 Jul 2019,1241.90,1247.40,1248.95,1236.00,1998491,-0.24%
1052,03 Jul 2019,1244.83,1249.50,1251.65,1241.50,1865814,-0.21%
1053,02 Jul 2019,1247.50,1244.00,1248.75,1233.60,1811707,0.38%
1054,01 Jul 2019,1242.78,1228.00,1244.50,1225.03,2131040,1.71%
1055,28 Jun 2019,1221.88,1232.00,1237.50,1218.53,3189211,-0.75%
1056,27 Jun 2019,1231.15,1234.38,1247.25,1228.08,4969809,-0.23%
1057,26 Jun 2019,1233.95,1212.35,1235.00,1211.00,2633409,1.61%
1058,25 Jun 2019,1214.35,1209.93,1220.75,1201.50,2224950,0.44%
1059,24 Jun 2019,1208.98,1205.98,1215.30,1205.00,1728750,0.16%
1060,21 Jun 2019,1207.10,1213.00,1214.85,1202.83,3312565,-0.50%
1061,20 Jun 2019,1213.18,1214.18,1218.50,1207.30,2792873,-0.08%
1062,19 Jun 2019,1214.18,1213.50,1222.45,1208.35,2686069,0.46%
1063,18 Jun 2019,1208.63,1209.00,1216.00,1202.00,3104913,-0.20%
1064,17 Jun 2019,1211.00,1217.50,1219.95,1208.65,3202505,-0.54%
1065,14 Jun 2019,1217.55,1221.48,1229.48,1212.50,2989230,-0.39%
1066,13 Jun 2019,1222.35,1217.98,1226.00,1207.98,2776987,0.73%
1067,12 Jun 2019,1213.53,1222.50,1224.20,1211.83,1827155,-0.87%
1068,11 Jun 2019,1224.20,1225.75,1229.95,1220.18,1775823,0.34%
1069,10 Jun 2019,1220.10,1234.98,1234.98,1216.05,1769285,-0.30%
1070,07 Jun 2019,1223.83,1212.83,1227.13,1204.50,1992733,1.00%
1071,06 Jun 2019,1211.68,1226.60,1235.00,1206.68,3908731,-1.18%
1072,04 Jun 2019,1226.15,1227.50,1232.88,1220.53,1610747,-0.20%
1073,03 Jun 2019,1228.55,1213.50,1229.90,1212.48,2120215,1.31%
1074,31 May 2019,1212.68,1228.40,1232.50,1178.40,4946270,-0.58%
1075,30 May 2019,1219.78,1208.00,1223.95,1206.53,2339800,0.94%
1076,29 May 2019,1208.45,1205.10,1215.40,1205.10,1868804,0.03%
1077,28 May 2019,1208.10,1208.25,1210.00,1193.53,1841210,0.33%
1078,27 May 2019,1204.18,1189.45,1210.95,1186.13,3012256,1.47%
1079,24 May 2019,1186.68,1179.85,1193.08,1170.08,3423200,1.77%
1080,23 May 2019,1166.05,1204.50,1219.95,1159.55,8270499,-3.06%
1081,22 May 2019,1202.88,1205.93,1213.00,1197.13,2846665,0.09%
1082,21 May 2019,1201.85,1219.00,1224.70,1199.73,2581294,-1.18%
1083,20 May 2019,1216.18,1204.00,1219.35,1190.00,4424908,2.97%
1084,17 May 2019,1181.05,1156.50,1184.65,1155.80,3689695,2.23%
1085,16 May 2019,1155.33,1140.28,1159.50,1140.00,2012534,1.05%
1086,15 May 2019,1143.35,1148.00,1153.60,1141.10,2239087,-0.05%
1087,14 May 2019,1143.95,1148.35,1155.50,1137.78,2623686,0.03%
1088,13 May 2019,1143.60,1148.03,1156.68,1140.00,2767908,-0.40%
1089,10 May 2019,1148.25,1145.68,1162.45,1145.68,2648550,0.24%
1090,09 May 2019,1145.45,1150.00,1150.00,1135.80,2256931,-0.71%
1091,08 May 2019,1153.63,1161.28,1161.90,1144.00,3016052,-0.65%
1092,07 May 2019,1161.18,1175.95,1179.00,1159.00,2481051,-0.26%
1093,06 May 2019,1164.23,1174.00,1175.95,1158.53,3437023,-1.67%
1094,03 May 2019,1183.98,1182.10,1189.00,1178.25,3087880,0.52%
1095,02 May 2019,1177.90,1161.75,1179.83,1158.75,4292325,1.65%
1096,30 Apr 2019,1158.73,1142.50,1160.00,1139.20,3134209,1.60%
1097,26 Apr 2019,1140.48,1132.95,1142.50,1128.45,2926892,0.77%
1098,25 Apr 2019,1131.73,1143.45,1149.40,1128.98,4521659,-0.71%
1099,24 Apr 2019,1139.88,1125.00,1141.95,1123.53,3088532,1.53%
1100,23 Apr 2019,1122.65,1138.78,1145.00,1120.80,3820600,-1.03%
1101,22 Apr 2019,1134.35,1162.50,1162.50,1130.50,5245105,-1.09%
1102,18 Apr 2019,1146.83,1156.50,1157.53,1144.00,2653714,-0.49%
1103,16 Apr 2019,1152.53,1145.48,1154.95,1140.15,2068444,0.71%
1104,15 Apr 2019,1144.40,1135.00,1146.45,1132.18,2554945,1.04%
1105,12 Apr 2019,1132.63,1126.05,1136.10,1126.05,2292611,0.34%
1106,11 Apr 2019,1128.75,1122.45,1131.50,1118.48,2198325,0.90%
1107,10 Apr 2019,1118.68,1125.00,1142.00,1115.50,27032175,-2.18%
1108,09 Apr 2019,1143.63,1148.30,1151.50,1133.50,2694400,-0.09%
1109,08 Apr 2019,1144.70,1159.50,1161.48,1140.05,1599533,-0.70%
1110,05 Apr 2019,1152.80,1143.90,1156.88,1141.00,2087795,0.95%
1111,04 Apr 2019,1141.98,1146.38,1156.50,1140.00,2302888,-0.38%
1112,03 Apr 2019,1146.38,1146.05,1158.00,1144.13,1914863,-0.09%
1113,02 Apr 2019,1147.43,1160.00,1160.00,1142.73,2727624,-0.73%
1114,01 Apr 2019,1155.90,1162.63,1166.00,1152.30,2411769,-0.31%
1115,29 Mar 2019,1159.45,1152.30,1162.50,1147.00,2986742,0.70%
1116,28 Mar 2019,1151.40,1149.40,1162.50,1143.93,4888582,0.15%
1117,27 Mar 2019,1149.73,1159.28,1164.03,1139.53,3471325,-0.51%
1118,26 Mar 2019,1155.68,1137.95,1157.50,1136.30,2946712,1.32%
1119,25 Mar 2019,1140.65,1130.00,1143.93,1126.50,2299815,0.23%
1120,22 Mar 2019,1138.08,1150.00,1153.50,1135.40,7600970,-0.99%
1121,20 Mar 2019,1149.50,1134.50,1150.00,1130.53,2927998,1.38%
1122,19 Mar 2019,1133.88,1134.75,1137.95,1125.50,2989498,0.28%
1123,18 Mar 2019,1130.73,1130.95,1145.83,1123.50,3589680,0.38%
1124,15 Mar 2019,1126.50,1115.50,1129.95,1114.03,3190772,1.27%
1125,14 Mar 2019,1112.38,1122.43,1123.75,1105.30,3844966,-0.08%
1126,13 Mar 2019,1113.28,1087.50,1117.00,1086.05,14291587,2.56%
1127,12 Mar 2019,1085.50,1073.50,1087.50,1068.50,3774323,2.00%
1128,11 Mar 2019,1064.23,1066.00,1071.85,1061.10,2306027,0.01%
1129,08 Mar 2019,1064.10,1057.53,1065.00,1054.73,1763365,0.08%
1130,07 Mar 2019,1063.25,1054.80,1065.00,1047.50,2551213,1.06%
1131,06 Mar 2019,1052.13,1055.00,1055.15,1045.28,2114511,-0.13%
1132,05 Mar 2019,1053.55,1044.45,1055.55,1035.00,2959319,1.14%
1133,01 Mar 2019,1041.68,1043.13,1050.45,1038.50,2338232,0.28%
1134,28 Feb 2019,1038.78,1046.55,1052.93,1036.60,2911344,-0.70%
1135,27 Feb 2019,1046.13,1058.05,1062.23,1044.08,1757523,-0.87%
1136,26 Feb 2019,1055.33,1055.63,1062.50,1050.55,2401857,-0.69%
1137,25 Feb 2019,1062.70,1047.58,1064.98,1047.58,2035149,1.62%
1138,22 Feb 2019,1045.73,1059.70,1064.05,1044.55,2222677,-1.16%
1139,21 Feb 2019,1057.95,1050.85,1059.98,1046.80,1315386,0.36%
1140,20 Feb 2019,1054.18,1044.25,1055.50,1040.95,1223125,1.17%
1141,19 Feb 2019,1042.03,1044.85,1054.08,1039.10,1317159,-0.28%
1142,18 Feb 2019,1044.95,1053.40,1059.00,1043.00,1784686,-0.51%
1143,15 Feb 2019,1050.33,1053.68,1054.05,1039.10,2104131,-0.45%
1144,14 Feb 2019,1055.10,1070.00,1070.00,1052.80,1860347,-1.55%
1145,13 Feb 2019,1071.73,1067.78,1077.50,1066.15,2360187,0.65%
1146,12 Feb 2019,1064.85,1069.00,1074.00,1062.40,2443097,-0.47%
1147,11 Feb 2019,1069.83,1056.65,1071.45,1056.65,1759091,0.80%
1148,08 Feb 2019,1061.33,1056.00,1072.48,1053.33,3058911,0.26%
1149,07 Feb 2019,1058.63,1062.53,1065.00,1052.93,1804327,-0.25%
1150,06 Feb 2019,1061.33,1058.13,1063.50,1056.80,2718921,0.41%
1151,05 Feb 2019,1057.03,1054.00,1059.50,1048.50,2172572,0.44%
1152,04 Feb 2019,1052.45,1047.50,1056.50,1041.33,1984572,0.69%
1153,01 Feb 2019,1045.23,1039.98,1058.50,1038.30,3913547,0.50%
1154,31 Jan 2019,1039.98,1015.50,1044.88,1011.00,4144851,2.22%
1155,30 Jan 2019,1017.35,1028.63,1028.63,1014.00,4628540,-1.11%
1156,29 Jan 2019,1028.80,1039.13,1041.50,1026.50,3690697,-1.27%
1157,28 Jan 2019,1042.08,1045.00,1051.03,1038.38,3840109,-0.56%
1158,25 Jan 2019,1048.00,1046.50,1055.00,1045.00,2815559,-0.30%
1159,24 Jan 2019,1051.13,1055.00,1060.83,1048.95,2527893,-0.15%
1160,23 Jan 2019,1052.70,1067.00,1067.93,1050.73,1906072,-1.43%
1161,22 Jan 2019,1067.93,1073.00,1073.40,1064.53,2199244,-0.57%
1162,21 Jan 2019,1074.08,1069.98,1083.25,1063.25,4390378,0.84%
1163,18 Jan 2019,1065.13,1067.50,1069.50,1057.28,1301994,-0.10%
1164,17 Jan 2019,1066.15,1062.63,1067.95,1056.68,2060057,0.57%
1165,16 Jan 2019,1060.10,1060.03,1062.50,1054.13,1313113,-0.08%
1166,15 Jan 2019,1060.95,1052.53,1063.25,1051.00,1271889,0.96%
1167,14 Jan 2019,1050.83,1054.95,1054.95,1049.23,1213790,-0.48%
1168,11 Jan 2019,1055.95,1056.90,1062.00,1054.00,1602010,0.16%
1169,10 Jan 2019,1054.25,1058.50,1061.90,1046.33,1922885,-0.39%
1170,09 Jan 2019,1058.40,1059.00,1060.68,1051.30,2142157,0.66%
1171,08 Jan 2019,1051.50,1061.00,1061.75,1048.33,2085865,-0.83%
1172,07 Jan 2019,1060.33,1063.85,1067.68,1059.00,1346753,0.15%
1173,04 Jan 2019,1058.73,1057.63,1064.25,1055.18,1821780,0.27%
1174,03 Jan 2019,1055.90,1062.10,1064.13,1051.50,3192916,-0.78%
1175,02 Jan 2019,1064.25,1071.40,1073.75,1059.85,2033558,-0.91%
1176,01 Jan 2019,1074.05,1063.83,1075.50,1052.80,1593360,1.24%
1177,31 Dec 2018,1060.85,1068.50,1068.50,1058.35,1466632,-0.06%
1178,28 Dec 2018,1061.45,1058.68,1068.88,1057.75,2353903,0.85%
1179,27 Dec 2018,1052.53,1066.50,1069.10,1049.23,2909967,-0.82%
1180,26 Dec 2018,1061.18,1038.50,1063.50,1034.50,1900479,2.00%
1181,24 Dec 2018,1040.33,1052.00,1052.00,1038.68,1400372,-1.44%
1182,21 Dec 2018,1055.58,1067.00,1074.55,1054.53,2555077,-1.23%
1183,20 Dec 2018,1068.73,1056.28,1070.23,1051.33,1995119,0.66%
1184,19 Dec 2018,1061.73,1066.55,1079.70,1056.78,2252474,-0.56%
1185,18 Dec 2018,1067.73,1062.00,1069.50,1051.30,1853492,0.25%
1186,17 Dec 2018,1065.10,1052.00,1066.30,1049.50,2109331,1.65%
1187,14 Dec 2018,1047.85,1052.45,1059.00,1044.03,1539571,-0.27%
1188,13 Dec 2018,1050.65,1047.50,1062.50,1045.65,1766059,0.77%
1189,12 Dec 2018,1042.65,1033.48,1044.90,1030.05,2842622,1.25%
1190,11 Dec 2018,1029.78,1028.00,1035.65,1016.00,4726445,-1.40%
1191,10 Dec 2018,1044.38,1032.95,1052.40,1032.95,2728764,-0.89%
1192,07 Dec 2018,1053.80,1053.35,1059.00,1040.15,2475980,0.50%
1193,06 Dec 2018,1048.53,1044.85,1050.83,1042.50,2932563,-0.10%
1194,05 Dec 2018,1049.60,1039.00,1052.65,1037.98,2949711,0.65%
1195,04 Dec 2018,1042.78,1052.70,1055.50,1039.30,2039355,-1.31%
1196,03 Dec 2018,1056.65,1065.50,1071.00,1053.45,2699964,-0.71%
1197,30 Nov 2018,1064.23,1065.00,1068.78,1055.00,3260231,-0.12%
1198,29 Nov 2018,1065.53,1050.50,1068.70,1047.00,7977159,2.00%
1199,28 Nov 2018,1044.63,1032.50,1049.30,1030.05,3255277,1.22%
1200,27 Nov 2018,1032.00,1020.53,1033.95,1020.38,3223860,0.69%
1201,26 Nov 2018,1024.90,1006.95,1026.00,1006.03,4546109,2.21%
1202,22 Nov 2018,1002.75,1006.63,1017.50,1000.08,3243638,-0.66%
1203,21 Nov 2018,1009.38,1006.38,1011.98,1002.00,1636401,0.31%
1204,20 Nov 2018,1006.23,1006.50,1009.80,999.53,1426292,-0.07%
1205,19 Nov 2018,1006.95,1005.50,1010.50,1000.95,3071607,0.48%
1206,16 Nov 2018,1002.15,990.50,1006.50,990.00,3953304,1.48%
1207,15 Nov 2018,987.58,980.95,988.65,965.60,2598131,0.89%
1208,14 Nov 2018,978.88,969.28,980.00,968.30,6527659,1.56%
1209,13 Nov 2018,963.88,959.50,968.85,954.10,3337605,0.35%
1210,12 Nov 2018,960.53,975.75,981.00,958.58,1976941,-1.25%
1211,09 Nov 2018,972.70,979.10,979.95,968.15,2525405,-0.64%
1212,07 Nov 2018,978.98,980.50,982.48,975.00,239690,0.59%
1213,06 Nov 2018,973.28,977.50,988.00,971.48,2121397,-0.48%
1214,05 Nov 2018,978.00,974.95,979.83,969.00,1426324,0.34%
1215,02 Nov 2018,974.73,963.00,980.00,956.00,7523217,1.95%
1216,01 Nov 2018,956.10,965.00,965.00,948.00,4907263,0.02%
1217,31 Oct 2018,955.88,951.03,958.95,942.50,5862351,-0.05%
1218,30 Oct 2018,956.38,962.50,966.00,949.65,3457176,-0.70%
1219,29 Oct 2018,963.15,982.05,982.48,947.60,4261070,-1.78%
1220,26 Oct 2018,980.60,984.40,988.60,974.50,3788928,-0.39%
1221,25 Oct 2018,984.40,986.80,1001.80,981.23,7461764,-1.18%
1222,24 Oct 2018,996.13,1002.00,1004.40,986.30,4518084,0.37%
1223,23 Oct 2018,992.43,986.50,999.45,986.50,4857141,-0.70%
1224,22 Oct 2018,999.45,1007.00,1010.00,994.30,5082790,1.58%
1225,19 Oct 2018,983.88,979.45,990.43,979.00,2466837,-0.35%
1226,17 Oct 2018,987.30,1003.05,1006.50,981.75,1985199,-0.91%
1227,16 Oct 2018,996.38,1001.50,1009.10,993.75,2351501,-0.76%
1228,15 Oct 2018,1004.03,995.00,1005.40,985.15,3146492,1.32%
1229,12 Oct 2018,990.93,972.50,998.55,971.00,2400080,2.29%
1230,11 Oct 2018,968.78,962.50,974.15,958.80,3589976,-1.50%
1231,10 Oct 2018,983.58,972.50,991.13,967.75,3984983,1.37%
1232,09 Oct 2018,970.30,972.20,982.50,965.00,3114841,-0.23%
1233,08 Oct 2018,972.50,982.50,984.50,965.00,5032005,-1.03%
1234,05 Oct 2018,982.65,976.98,995.00,970.08,3932295,0.39%
1235,04 Oct 2018,978.88,1004.00,1008.90,971.50,4492646,-3.61%
1236,03 Oct 2018,1015.58,1015.23,1026.10,1003.50,3833037,-0.21%
1237,01 Oct 2018,1017.73,1004.90,1021.00,998.90,3112397,1.47%
1238,28 Sep 2018,1003.03,990.33,1007.73,988.58,3615179,1.51%
1239,27 Sep 2018,988.08,984.70,993.00,977.58,4588052,0.40%
1240,26 Sep 2018,984.10,981.48,989.00,977.65,3681681,0.81%
1241,25 Sep 2018,976.20,962.85,981.00,957.50,4170638,1.39%
1242,24 Sep 2018,962.85,983.63,986.10,957.50,3347698,-2.26%
1243,21 Sep 2018,985.13,986.95,999.93,955.10,5652537,0.45%
1244,19 Sep 2018,980.68,997.43,999.00,978.25,4178066,-1.40%
1245,18 Sep 2018,994.60,997.45,1004.93,990.48,2331434,-0.15%
1246,17 Sep 2018,996.10,1010.65,1011.48,994.00,2334555,-1.84%
1247,14 Sep 2018,1014.80,1009.93,1018.70,1009.48,2583668,0.88%
1248,12 Sep 2018,1005.93,1000.95,1010.68,994.78,3061502,0.57%
1249,11 Sep 2018,1000.20,1023.15,1024.00,997.08,4546634,-2.00%
1250,10 Sep 2018,1020.58,1027.50,1027.50,1012.55,2149648,-0.77%
1251,07 Sep 2018,1028.48,1025.50,1030.00,1020.38,1479825,0.23%
1252,06 Sep 2018,1026.10,1024.50,1029.50,1016.30,2600603,0.31%
1253,05 Sep 2018,1022.93,1026.90,1030.10,1017.78,1410377,-0.29%
1254,04 Sep 2018,1025.90,1038.45,1038.98,1024.50,1782634,-1.12%
